filename,class,x_start,y_start,x_finish,y_finish
screen_768x768_174.png,parkinglot,94.02155,54.896600000000035,138.637,30.00109999999995
screen_768x768_174.png,parkinglot,72.31090999999999,295.2989,60.026340000000005,341.7248
screen_768x768_174.png,parkinglot,49.3445,300.3831,38.78405,346.7282
screen_768x768_174.png,parkinglot,93.59300999999999,289.4673,83.22979000000001,336.2465
screen_768x768_174.png,parkinglot,74.7304,49.275300000000016,111.0396,14.2808
screen_768x768_89.png.txt,parkinglot,,,,
screen_768x768_99.png.txt,parkinglot,,,,
screen_768x768_191.png.txt,parkinglot,,,,
screen_768x768_181.png.txt,parkinglot,,,,
screen_768x768_336.png.txt,parkinglot,,,,
screen_768x768_326.png,parkinglot,342.5552,376.4592,374.5932,336.2588
screen_768x768_326.png,parkinglot,300.7505,365.2323,331.6766,326.8404
screen_768x768_326.png,parkinglot,405.6965,388.4909,440.2081,358.12800000000004
screen_768x768_326.png,parkinglot,577.585,475.7526,620.1563,449.8276
screen_768x768_326.png,parkinglot,601.4036,487.1899,642.0282,460.2014
screen_768x768_326.png,parkinglot,511.7195,442.0775,553.0763,414.1539
screen_768x768_326.png,parkinglot,622.8502,498.6212,665.5029,471.378
screen_768x768_326.png,parkinglot,364.5299,379.5692,396.0444,342.01599999999996
screen_768x768_326.png,parkinglot,385.4195,383.084,418.5717,348.0424
screen_768x768_326.png,parkinglot,556.1143,464.3764,597.4724,437.7631
screen_768x768_326.png,parkinglot,320.7086,370.57599999999996,350.9041,331.9906
screen_768x768_326.png,parkinglot,533.5545,452.3878,575.3142,425.9618
screen_768x768_326.png,parkinglot,644.8893,510.382,684.7094,481.6335
screen_768x768_128.png,parkinglot,66.96169,503.4519,55.77782,551.131
screen_768x768_128.png,parkinglot,86.30411,498.2016,75.9798,546.3764
screen_768x768_128.png,parkinglot,23.79117,514.693,13.30829,561.1052999999999
screen_768x768_128.png,parkinglot,45.97753,509.1408,32.69563,556.5536999999999
screen_768x768_138.png.txt,parkinglot,,,,
screen_768x768_4.png.txt,parkinglot,,,,
screen_768x768_295.png.txt,parkinglot,,,,
screen_768x768_285.png,parkinglot,40.05766,729.94132,82.04489000000001,704.32738
screen_768x768_285.png,parkinglot,63.877669999999995,741.24133,103.9164,714.57664
screen_768x768_285.png,parkinglot,85.33985,752.53551,127.3913,725.61909
screen_768x768_285.png,parkinglot,18.5723,718.7016,59.34483,692.40779
screen_768x768_285.png,parkinglot,107.3954,764.155312,146.612,735.75163
screen_768x768_117.png,parkinglot,742.2493,519.3713,729.5088,566.5255
screen_768x768_117.png,parkinglot,529.8015,323.1201,543.7727,274.8067
screen_768x768_117.png,parkinglot,458.9323,340.1017,470.9255,290.6749
screen_768x768_117.png,parkinglot,655.9943,539.47,642.8215,586.9227
screen_768x768_117.png,parkinglot,504.8429,328.8047,519.731,280.5043
screen_768x768_117.png,parkinglot,676.2197,533.9967,664.0145,581.9089
screen_768x768_117.png,parkinglot,577.505,312.2878,595.257,263.9499
screen_768x768_117.png,parkinglot,553.4133,317.7723,568.8368,268.9041
screen_768x768_117.png,parkinglot,654.3289,320.2772,701.9459,307.6149
screen_768x768_117.png,parkinglot,719.8397,525.3875,708.3679,571.4762000000001
screen_768x768_117.png,parkinglot,763.7158,514.693,752.6753,561.1052999999999
screen_768x768_117.png,parkinglot,598.8271,307.4793,626.3839,265.7145
screen_768x768_117.png,parkinglot,699.4035,529.6595,685.2128,576.8938
screen_768x768_117.png,parkinglot,481.7842,334.0143,494.6823,285.7258
screen_768x768_117.png,parkinglot,636.6565,313.7776,681.3159,289.1835
screen_768x768_117.png,parkinglot,611.4719,551.0110999999999,599.2405,597.1474000000001
screen_768x768_117.png,parkinglot,588.5253,556.0085,578.063,602.0907
screen_768x768_117.png,parkinglot,632.7537,545.2754,622.3733,591.7349
screen_768x768_117.png,parkinglot,617.5535,308.2244,654.0847,273.6535
screen_768x768_107.png.txt,parkinglot,,,,
screen_768x768_309.png.txt,parkinglot,,,,
screen_768x768_271.png,parkinglot,704.5706,620.7487,735.6736,582.8188
screen_768x768_271.png,parkinglot,724.3575,626.028,754.7364,587.9069
screen_768x768_319.png.txt,parkinglot,,,,
screen_768x768_261.png.txt,parkinglot,,,,
screen_768x768_43.png.txt,parkinglot,,,,
screen_768x768_53.png.txt,parkinglot,,,,
screen_768x768_98.png.txt,parkinglot,,,,
screen_768x768_88.png.txt,parkinglot,,,,
screen_768x768_21.png.txt,parkinglot,,,,
screen_768x768_31.png.txt,parkinglot,,,,
screen_768x768_213.png,parkinglot,750.2068,36.46640000000002,737.8207,83.18579999999997
screen_768x768_213.png,parkinglot,726.9494,41.63940000000002,716.3685,88.25040000000001
screen_768x768_203.png.txt,parkinglot,,,,
screen_768x768_175.png,parkinglot,135.485,263.1172,123.0763,310.7303
screen_768x768_175.png,parkinglot,49.245090000000005,283.5652,36.15848,331.3758
screen_768x768_175.png,parkinglot,69.45193,277.9991,57.40741,326.301
screen_768x768_175.png,parkinglot,200.4481,246.9253,189.0638,295.1483
screen_768x768_175.png,parkinglot,219.9439,241.57410000000004,209.4035,290.3359
screen_768x768_175.png,parkinglot,43.8736,61.47569999999996,91.59792,48.658300000000054
screen_768x768_175.png,parkinglot,113.0884,269.2328,101.8788,315.7411
screen_768x768_175.png,parkinglot,156.9523,258.3557,146.3048,305.244
screen_768x768_175.png,parkinglot,92.65187,273.583,78.66167,321.2248
screen_768x768_175.png,parkinglot,179.3046,252.70979999999997,165.8243,300.6371
screen_768x768_175.png,parkinglot,25.99931,54.896600000000035,70.575,30.00109999999995
screen_768x768_175.png,parkinglot,26.00926,289.4673,15.656070000000001,336.2465
screen_768x768_175.png,parkinglot,6.699211,49.275300000000016,42.95261,14.2808
screen_768x768_165.png,parkinglot,598.6984,64.35339999999997,612.8340000000001,15.448099999999954
screen_768x768_165.png,parkinglot,527.3691,81.54290000000003,539.5159,31.510899999999992
screen_768x768_165.png,parkinglot,725.2443,283.5652,711.9726,331.3758
screen_768x768_165.png,parkinglot,573.5782,70.10760000000005,588.636,21.21550000000002
screen_768x768_165.png,parkinglot,745.6085,277.9991,733.3024,326.301
screen_768x768_165.png,parkinglot,646.7109,53.38850000000002,664.6507,4.458300000000008
screen_768x768_165.png,parkinglot,622.4631,58.94010000000003,638.0609,9.473100000000045
screen_768x768_165.png,parkinglot,668.171,48.52110000000005,695.965,6.244500000000016
screen_768x768_165.png,parkinglot,550.3702,75.38100000000009,563.4258,26.50109999999995
screen_768x768_165.png,parkinglot,706.221,54.896600000000035,751.1937,30.00109999999995
screen_768x768_165.png,parkinglot,680.4187,295.2989,668.1104,341.7248
screen_768x768_165.png,parkinglot,657.3177,300.3831,646.7965,346.7282
screen_768x768_165.png,parkinglot,701.846,289.4673,691.3925,336.2465
screen_768x768_165.png,parkinglot,687.0105,49.275300000000016,723.8219,14.2808
screen_768x768_153.png.txt,parkinglot,,,,
screen_768x768_143.png.txt,parkinglot,,,,
screen_768x768_17.png.txt,parkinglot,,,,
screen_768x768_235.png.txt,parkinglot,,,,
screen_768x768_225.png,parkinglot,65.89364,3.732099999999946,53.45636,51.81179999999995
screen_768x768_225.png,parkinglot,43.37741,9.949100000000044,32.13773,56.8839999999999
screen_768x768_225.png,parkinglot,22.83044,14.379099999999994,8.788033,62.434799999999996
screen_768x768_188.png.txt,parkinglot,,,,
screen_768x768_198.png.txt,parkinglot,,,,
screen_768x768_257.png.txt,parkinglot,,,,
screen_768x768_247.png.txt,parkinglot,,,,
screen_768x768_65.png,parkinglot,730.4834,578.7662,744.5975,531.034
screen_768x768_65.png,parkinglot,659.9614,595.5437,672.1152,546.7112
screen_768x768_65.png,parkinglot,705.6486,584.3824999999999,720.6742,536.663
screen_768x768_65.png,parkinglot,682.7042,589.5294,695.7521,541.8217
screen_768x768_75.png,parkinglot,58.61334,578.7662,71.96649000000001,531.034
screen_768x768_75.png,parkinglot,33.86799,584.3824999999999,48.1328,536.663
screen_768x768_75.png,parkinglot,105.9095,568.0642,123.0201,520.3079
screen_768x768_75.png,parkinglot,82.02363000000001,573.4828,96.81404,525.2024
screen_768x768_75.png,parkinglot,182.3584,575.9575,229.5482,563.4474
screen_768x768_75.png,parkinglot,127.0499,563.3135,153.9785,522.0513
screen_768x768_75.png,parkinglot,11.00585,589.5294,23.29298,541.8217
screen_768x768_75.png,parkinglot,164.7208,569.536,208.8385,545.2378
screen_768x768_75.png,parkinglot,145.6716,564.0496,181.5999,529.8946
screen_768x768_131.png.txt,parkinglot,,,,
screen_768x768_121.png,parkinglot,473.2429,519.3713,460.6826,566.5255
screen_768x768_121.png,parkinglot,259.4232,323.1201,273.0863,274.8067
screen_768x768_121.png,parkinglot,188.6623,340.1017,200.3404,290.6749
screen_768x768_121.png,parkinglot,387.2251,539.47,374.1254,586.9227
screen_768x768_121.png,parkinglot,234.5009,328.8047,249.0809,280.5043
screen_768x768_121.png,parkinglot,407.3883,533.9967,395.2865,581.9089
screen_768x768_121.png,parkinglot,307.0577,312.2878,324.5015,263.9499
screen_768x768_121.png,parkinglot,538.0438,503.4519,526.3953,551.131
screen_768x768_121.png,parkinglot,283.0009,317.7723,298.1128,268.9041
screen_768x768_121.png,parkinglot,557.5122,498.2016,546.6503,546.3764
screen_768x768_121.png,parkinglot,383.9325,320.2772,431.4687,307.6149
screen_768x768_121.png,parkinglot,450.8989,525.3875,439.5733,571.4762000000001
screen_768x768_121.png,parkinglot,494.6523,514.693,483.8145,561.1052999999999
screen_768x768_121.png,parkinglot,328.3491,307.4793,355.6395,265.7145
screen_768x768_121.png,parkinglot,430.5173,529.6595,416.4528,576.8938
screen_768x768_121.png,parkinglot,516.9482,509.1408,503.2527,556.5536999999999
screen_768x768_121.png,parkinglot,211.4754,334.0143,224.0656,285.7258
screen_768x768_121.png,parkinglot,366.2187,313.7776,410.7212,289.1835
screen_768x768_121.png,parkinglot,342.8307,551.0110999999999,330.6096,597.1474000000001
screen_768x768_121.png,parkinglot,319.9431,556.0085,309.4637,602.0907
screen_768x768_121.png,parkinglot,364.0486,545.2754,353.708,591.7349
screen_768x768_121.png,parkinglot,347.0803,308.2244,383.3909,273.6535
screen_768x768_81.png.txt,parkinglot,,,,
screen_768x768_91.png.txt,parkinglot,,,,
screen_768x768_38.png.txt,parkinglot,,,,
screen_768x768_28.png.txt,parkinglot,,,,
screen_768x768_310.png.txt,parkinglot,,,,
screen_768x768_268.png.txt,parkinglot,,,,
screen_768x768_300.png.txt,parkinglot,,,,
screen_768x768_278.png,parkinglot,275.6033,631.8405,307.3847,592.1237
screen_768x768_278.png,parkinglot,234.0331,620.7487,264.7123,582.8188
screen_768x768_278.png,parkinglot,338.3828,643.7275,372.6382,613.7298000000001
screen_768x768_278.png,parkinglot,509.3749,729.94132,551.6483,704.32738
screen_768x768_278.png,parkinglot,533.0686,741.24133,573.4053,714.57664
screen_768x768_278.png,parkinglot,443.852,696.67033,484.9151,669.08208
screen_768x768_278.png,parkinglot,554.4046,752.53551,596.7567,725.61909
screen_768x768_278.png,parkinglot,297.4504,634.9131,328.7155,597.8117
screen_768x768_278.png,parkinglot,318.2195,638.3857,351.1163,603.7656
screen_768x768_278.png,parkinglot,488.0152,718.7016,529.0816,692.40779
screen_768x768_278.png,parkinglot,253.8792,626.028,283.8319,587.9069
screen_768x768_278.png,parkinglot,465.57199999999995,706.85692,507.0379,680.74812
screen_768x768_278.png,parkinglot,576.3302,764.155312,615.8644,735.75163
screen_768x768_94.png.txt,parkinglot,,,,
screen_768x768_84.png.txt,parkinglot,,,,
screen_768x768_179.png.txt,parkinglot,,,,
screen_768x768_169.png,parkinglot,541.4448,263.1172,528.7623,310.7303
screen_768x768_169.png,parkinglot,326.6701,64.35339999999997,340.4937,15.448099999999954
screen_768x768_169.png,parkinglot,255.4504,81.54290000000003,267.2781,31.510899999999992
screen_768x768_169.png,parkinglot,454.8447,283.5652,441.647,331.3758
screen_768x768_169.png,parkinglot,301.5866,70.10760000000005,316.3326,21.21550000000002
screen_768x768_169.png,parkinglot,475.1459,277.9991,462.9445,326.301
screen_768x768_169.png,parkinglot,374.6126,53.38850000000002,392.2405,4.458300000000008
screen_768x768_169.png,parkinglot,606.6863,246.9253,594.8989,295.1483
screen_768x768_169.png,parkinglot,350.4002,58.94010000000003,365.6826,9.473100000000045
screen_768x768_169.png,parkinglot,626.2915,241.57410000000004,615.2847,290.3359
screen_768x768_169.png,parkinglot,451.9438,61.47569999999996,499.7908,48.658300000000054
screen_768x768_169.png,parkinglot,518.9485,269.2328,507.5169,315.7411
screen_768x768_169.png,parkinglot,562.9988,258.3557,552.0434,305.244
screen_768x768_169.png,parkinglot,396.0417,48.52110000000005,423.566,6.244500000000016
screen_768x768_169.png,parkinglot,498.4292,273.583,484.2474,321.2248
screen_768x768_169.png,parkinglot,585.4462,252.70979999999997,571.6069,300.6371
screen_768x768_169.png,parkinglot,278.4123,75.38100000000009,291.1561,26.50109999999995
screen_768x768_169.png,parkinglot,434.1324,54.896600000000035,478.9463,30.00109999999995
screen_768x768_169.png,parkinglot,410.1487,295.2989,397.8509,341.7248
screen_768x768_169.png,parkinglot,387.1074,300.3831,376.5688,346.7282
screen_768x768_169.png,parkinglot,431.5114,289.4673,421.098,336.2465
screen_768x768_169.png,parkinglot,414.8861,49.275300000000016,451.4742,14.2808
screen_768x768_305.png.txt,parkinglot,,,,
screen_768x768_315.png.txt,parkinglot,,,,
screen_768x768_12.png.txt,parkinglot,,,,
screen_768x768_220.png,parkinglot,406.26,3.732099999999946,393.5919,51.81179999999995
screen_768x768_220.png,parkinglot,319.252,24.536399999999958,306.0112,72.71000000000004
screen_768x768_220.png,parkinglot,339.6455,18.87570000000005,327.4223,67.57309999999995
screen_768x768_220.png,parkinglot,383.6597,9.949100000000044,372.2328,56.8839999999999
screen_768x768_220.png,parkinglot,363.0429,14.379099999999994,348.8388,62.434799999999996
screen_768x768_220.png,parkinglot,274.3486,36.46640000000002,261.9812,83.18579999999997
screen_768x768_220.png,parkinglot,251.1972,41.63940000000002,240.5854,88.25040000000001
screen_768x768_220.png,parkinglot,295.8091,30.53710000000001,285.3525,77.6404
screen_768x768_230.png.txt,parkinglot,,,,
screen_768x768_8.png.txt,parkinglot,,,,
screen_768x768_146.png.txt,parkinglot,,,,
screen_768x768_156.png.txt,parkinglot,,,,
screen_768x768_299.png.txt,parkinglot,,,,
screen_768x768_289.png.txt,parkinglot,,,,
screen_768x768_124.png,parkinglot,271.4881,519.3713,259.0631,566.5255
screen_768x768_124.png,parkinglot,56.6396,323.1201,70.07158000000001,274.8067
screen_768x768_124.png,parkinglot,185.6483,539.47,172.6035,586.9227
screen_768x768_124.png,parkinglot,31.7444,328.8047,46.09339,280.5043
screen_768x768_124.png,parkinglot,205.7648,533.9967,193.7405,581.9089
screen_768x768_124.png,parkinglot,104.2222,312.2878,121.4348,263.9499
screen_768x768_124.png,parkinglot,336.1515,503.4519,324.7021,551.131
screen_768x768_124.png,parkinglot,80.19166,317.7723,95.06978000000001,268.9041
screen_768x768_124.png,parkinglot,355.5659,498.2016,344.9344,546.3764
screen_768x768_124.png,parkinglot,181.1352,320.2772,228.6109,307.6149
screen_768x768_124.png,parkinglot,249.1934,525.3875,237.9774,571.4762000000001
screen_768x768_124.png,parkinglot,292.8547,514.693,282.16900000000004,561.1052999999999
screen_768x768_124.png,parkinglot,125.4907,307.4793,152.5813,265.7145
screen_768x768_124.png,parkinglot,228.8526,529.6595,214.8828,576.8938
screen_768x768_124.png,parkinglot,315.1037,509.1408,301.5854,556.5536999999999
screen_768x768_124.png,parkinglot,8.743881,334.0143,21.103089999999998,285.7258
screen_768x768_124.png,parkinglot,163.3904,313.7776,207.7752,289.1835
screen_768x768_124.png,parkinglot,141.3498,551.0110999999999,129.1366,597.1474000000001
screen_768x768_124.png,parkinglot,118.5066,556.0085,108.0142,602.0907
screen_768x768_124.png,parkinglot,162.52,545.2754,152.209,591.7349
screen_768x768_124.png,parkinglot,144.2254,308.2244,180.3707,273.6535
screen_768x768_134.png.txt,parkinglot,,,,
screen_768x768_242.png.txt,parkinglot,,,,
screen_768x768_252.png.txt,parkinglot,,,,
screen_768x768_70.png,parkinglot,394.5484,578.7662,408.282,531.034
screen_768x768_70.png,parkinglot,324.1602,595.5437,335.9248,546.7112
screen_768x768_70.png,parkinglot,369.7583,584.3824999999999,384.4035,536.663
screen_768x768_70.png,parkinglot,441.9299,568.0642,459.4211,520.3079
screen_768x768_70.png,parkinglot,418.0008,573.4828,433.1761,525.2024
screen_768x768_70.png,parkinglot,518.3159,575.9575,565.6053,563.4474
screen_768x768_70.png,parkinglot,463.1081,563.3135,490.3657,522.0513
screen_768x768_70.png,parkinglot,346.855,589.5294,359.5225,541.8217
screen_768x768_70.png,parkinglot,500.7294,569.536,545.0409,545.2378
screen_768x768_70.png,parkinglot,481.7239,564.0496,517.9245,529.8946
screen_768x768_60.png.txt,parkinglot,,,,
screen_768x768_264.png.txt,parkinglot,,,,
screen_768x768_274.png,parkinglot,544.4109,631.8405,576.4459,592.1237
screen_768x768_274.png,parkinglot,502.9116,620.7487,533.8331,582.8188
screen_768x768_274.png,parkinglot,607.1145,643.7275,641.5615,613.7298000000001
screen_768x768_274.png,parkinglot,712.2456,696.67033,753.4849,669.08208
screen_768x768_274.png,parkinglot,566.2384,634.9131,597.7404,597.8117
screen_768x768_274.png,parkinglot,586.9854,638.3857,620.1033,603.7656
screen_768x768_274.png,parkinglot,522.724,626.028,552.9202,587.9069
screen_768x768_56.png.txt,parkinglot,,,,
screen_768x768_46.png.txt,parkinglot,,,,
screen_768x768_102.png.txt,parkinglot,,,,
screen_768x768_112.png.txt,parkinglot,,,,
screen_768x768_160.png.txt,parkinglot,,,,
screen_768x768_170.png,parkinglot,473.7848,263.1172,461.1479,310.7303
screen_768x768_170.png,parkinglot,258.6629,64.35339999999997,272.4086,15.448099999999954
screen_768x768_170.png,parkinglot,187.4706,81.54290000000003,199.2186,31.510899999999992
screen_768x768_170.png,parkinglot,387.2447,283.5652,374.0656,331.3758
screen_768x768_170.png,parkinglot,233.5886,70.10760000000005,248.2566,21.21550000000002
screen_768x768_170.png,parkinglot,407.5302,277.9991,395.3549,326.301
screen_768x768_170.png,parkinglot,306.58799999999997,53.38850000000002,324.1378,4.458300000000008
screen_768x768_170.png,parkinglot,538.9799,246.9253,527.2597,295.1483
screen_768x768_170.png,parkinglot,282.3844,58.94010000000003,297.5879,9.473100000000045
screen_768x768_170.png,parkinglot,558.5668,241.57410000000004,547.6378,290.3359
screen_768x768_170.png,parkinglot,383.93199999999996,61.47569999999996,431.7586,48.658300000000054
screen_768x768_170.png,parkinglot,451.3051,269.2328,439.9105,315.7411
screen_768x768_170.png,parkinglot,495.3243,258.3557,484.4203,305.244
screen_768x768_170.png,parkinglot,328.0093,48.52110000000005,355.4662,6.244500000000016
screen_768x768_170.png,parkinglot,430.7996,273.583,416.6497,321.2248
screen_768x768_170.png,parkinglot,517.7559,252.70979999999997,503.9764,300.6371
screen_768x768_170.png,parkinglot,210.4227,75.38100000000009,223.0886,26.50109999999995
screen_768x768_170.png,parkinglot,366.1102,54.896600000000035,410.8844,30.00109999999995
screen_768x768_170.png,parkinglot,342.58099999999996,295.2989,330.2859,341.7248
screen_768x768_170.png,parkinglot,319.5548,300.3831,309.0118,346.7282
screen_768x768_170.png,parkinglot,363.9276,289.4673,353.5243,336.2465
screen_768x768_170.png,parkinglot,346.8549,49.275300000000016,383.3872,14.2808
screen_768x768_34.png.txt,parkinglot,,,,
screen_768x768_24.png.txt,parkinglot,,,,
screen_768x768_206.png.txt,parkinglot,,,,
screen_768x768_216.png,parkinglot,678.553,3.732099999999946,665.7002,51.81179999999995
screen_768x768_216.png,parkinglot,591.302,24.536399999999958,577.9862,72.71000000000004
screen_768x768_216.png,parkinglot,611.7592,18.87570000000005,599.4301,67.57309999999995
screen_768x768_216.png,parkinglot,655.8854,9.949100000000044,644.3088,56.8839999999999
screen_768x768_216.png,parkinglot,635.2128,14.379099999999994,620.8794,62.434799999999996
screen_768x768_216.png,parkinglot,546.2675,36.46640000000002,533.8894,83.18579999999997
screen_768x768_216.png,parkinglot,523.0555,41.63940000000002,512.4614,88.25040000000001
screen_768x768_216.png,parkinglot,567.7933,30.53710000000001,557.2959999999999,77.6404
screen_768x768_184.png.txt,parkinglot,,,,
screen_768x768_194.png.txt,parkinglot,,,,
screen_768x768_323.png,parkinglot,545.3842,376.4592,577.6147,336.2588
screen_768x768_323.png,parkinglot,503.6332,365.2323,534.7432,326.8404
screen_768x768_323.png,parkinglot,608.4679,388.4909,643.1249,358.12800000000004
screen_768x768_323.png,parkinglot,714.2342,442.0775,755.7248,414.1539
screen_768x768_323.png,parkinglot,567.3441,379.5692,599.0384,342.01599999999996
screen_768x768_323.png,parkinglot,588.2168,383.084,621.5368,348.0424
screen_768x768_323.png,parkinglot,523.5658,370.57599999999996,553.9462,331.9906
screen_768x768_333.png,parkinglot,105.4268,475.7526,147.7084,449.8276
screen_768x768_333.png,parkinglot,129.3732,487.1899,169.6962,460.2014
screen_768x768_333.png,parkinglot,39.18496,442.0775,80.2297,414.1539
screen_768x768_333.png,parkinglot,150.9475,498.6212,193.2958,471.378
screen_768x768_333.png,parkinglot,83.82893,464.3764,124.8896,437.7631
screen_768x768_333.png,parkinglot,61.13516,452.3878,102.5996,425.9618
screen_768x768_333.png,parkinglot,173.1181,510.382,212.6169,481.6335
screen_768x768_69.png,parkinglot,461.7354,578.7662,475.5451,531.034
screen_768x768_69.png,parkinglot,391.3204,595.5437,403.1628,546.7112
screen_768x768_69.png,parkinglot,436.9363,584.3824999999999,451.6576,536.663
screen_768x768_69.png,parkinglot,509.1339,568.0642,526.7012,520.3079
screen_768x768_69.png,parkinglot,485.1962,573.4828,500.4485,525.2024
screen_768x768_69.png,parkinglot,585.5073,575.9575,632.8167,563.4474
screen_768x768_69.png,parkinglot,530.3197,563.3135,557.6431,522.0513
screen_768x768_69.png,parkinglot,414.0248,589.5294,426.7684,541.8217
screen_768x768_69.png,parkinglot,567.931,569.536,612.2813,545.2378
screen_768x768_69.png,parkinglot,548.9343,564.0496,585.1893,529.8946
screen_768x768_79.png.txt,parkinglot,,,,
screen_768x768_341.png.txt,parkinglot,,,,
screen_768x768_239.png.txt,parkinglot,,,,
screen_768x768_229.png.txt,parkinglot,,,,
screen_768x768_1.png.txt,parkinglot,,,,
screen_768x768_280.png,parkinglot,141.1993,631.8405,172.8539,592.1237
screen_768x768_280.png,parkinglot,99.59363,620.7487,130.1518,582.8188
screen_768x768_280.png,parkinglot,204.0168,643.7275,238.1763,613.7298000000001
screen_768x768_280.png,parkinglot,375.2842,729.94132,417.4758,704.32738
screen_768x768_280.png,parkinglot,399.014,741.24133,439.2655,714.57664
screen_768x768_280.png,parkinglot,309.655,696.67033,350.63,669.08208
screen_768x768_280.png,parkinglot,420.38599999999997,752.53551,462.6522,725.61909
screen_768x768_280.png,parkinglot,163.0562,634.9131,194.2028,597.8117
screen_768x768_280.png,parkinglot,183.8364,638.3857,216.6227,603.7656
screen_768x768_280.png,parkinglot,353.8885,718.7016,394.871,692.40779
screen_768x768_280.png,parkinglot,119.4567,626.028,149.2876,587.9069
screen_768x768_280.png,parkinglot,331.4076,706.85692,372.7901,680.74812
screen_768x768_280.png,parkinglot,442.3487,764.155312,481.7921,735.75163
screen_768x768_290.png.txt,parkinglot,,,,
screen_768x768_47.png.txt,parkinglot,,,,
screen_768x768_57.png.txt,parkinglot,,,,
screen_768x768_275.png,parkinglot,477.2089,631.8405,509.1805,592.1237
screen_768x768_275.png,parkinglot,435.6919,620.7487,466.5528,582.8188
screen_768x768_275.png,parkinglot,539.9315,643.7275,574.3306,613.7298000000001
screen_768x768_275.png,parkinglot,710.5107,729.94132,752.9067,704.32738
screen_768x768_275.png,parkinglot,645.1471,696.67033,686.3424,669.08208
screen_768x768_275.png,parkinglot,499.0413,634.9131,530.4841,597.8117
screen_768x768_275.png,parkinglot,519.7938,638.3857,552.8564,603.7656
screen_768x768_275.png,parkinglot,689.2048,718.7016,730.3972,692.40779
screen_768x768_275.png,parkinglot,455.5127,626.028,485.648,587.9069
screen_768x768_275.png,parkinglot,666.8184,706.85692,708.4093,680.74812
screen_768x768_265.png.txt,parkinglot,,,,
screen_768x768_113.png,parkinglot,729.2023,340.1017,741.5106,290.6749
screen_768x768_113.png,parkinglot,752.0929,334.0143,765.299,285.7258
screen_768x768_103.png.txt,parkinglot,,,,
screen_768x768_171.png,parkinglot,406.1249,263.1172,393.5337,310.7303
screen_768x768_171.png,parkinglot,190.6559,64.35339999999997,204.3236,15.448099999999954
screen_768x768_171.png,parkinglot,119.491,81.54290000000003,131.1592,31.510899999999992
screen_768x768_171.png,parkinglot,319.6448,283.5652,306.4842,331.3758
screen_768x768_171.png,parkinglot,165.5907,70.10760000000005,180.1808,21.21550000000002
screen_768x768_171.png,parkinglot,339.9146,277.9991,327.7655,326.301
screen_768x768_171.png,parkinglot,238.5634,53.38850000000002,256.0353,4.458300000000008
screen_768x768_171.png,parkinglot,471.2735,246.9253,459.6205,295.1483
screen_768x768_171.png,parkinglot,214.3687,58.94010000000003,229.4934,9.473100000000045
screen_768x768_171.png,parkinglot,490.8423,241.57410000000004,479.9909,290.3359
screen_768x768_171.png,parkinglot,315.9204,61.47569999999996,363.7265,48.658300000000054
screen_768x768_171.png,parkinglot,383.6617,269.2328,372.3042,315.7411
screen_768x768_171.png,parkinglot,427.65,258.3557,416.7972,305.244
screen_768x768_171.png,parkinglot,259.9771,48.52110000000005,287.3665,6.244500000000016
screen_768x768_171.png,parkinglot,363.1701,273.583,349.0521,321.2248
screen_768x768_171.png,parkinglot,450.0657,252.70979999999997,436.3461,300.6371
screen_768x768_171.png,parkinglot,142.4333,75.38100000000009,155.0212,26.50109999999995
screen_768x768_171.png,parkinglot,298.08799999999997,54.896600000000035,342.8226,30.00109999999995
screen_768x768_171.png,parkinglot,275.0135,295.2989,262.721,341.7248
screen_768x768_171.png,parkinglot,252.0022,300.3831,241.4549,346.7282
screen_768x768_171.png,parkinglot,296.344,289.4673,285.9507,336.2465
screen_768x768_171.png,parkinglot,278.8238,49.275300000000016,315.3004,14.2808
screen_768x768_161.png.txt,parkinglot,,,,
screen_768x768_217.png,parkinglot,610.4797,3.732099999999946,597.6731,51.81179999999995
screen_768x768_217.png,parkinglot,523.2896,24.536399999999958,509.9925,72.71000000000004
screen_768x768_217.png,parkinglot,543.7308,18.87570000000005,531.4282,67.57309999999995
screen_768x768_217.png,parkinglot,587.8290000000001,9.949100000000044,576.2898,56.8839999999999
screen_768x768_217.png,parkinglot,567.1704,14.379099999999994,552.8693,62.434799999999996
screen_768x768_217.png,parkinglot,478.2878,36.46640000000002,465.9124,83.18579999999997
screen_768x768_217.png,parkinglot,455.091,41.63940000000002,444.4924,88.25040000000001
screen_768x768_217.png,parkinglot,499.7973,30.53710000000001,489.3102,77.6404
screen_768x768_207.png.txt,parkinglot,,,,
screen_768x768_25.png.txt,parkinglot,,,,
screen_768x768_35.png.txt,parkinglot,,,,
screen_768x768_78.png.txt,parkinglot,,,,
screen_768x768_68.png,parkinglot,528.9224,578.7662,542.8083,531.034
screen_768x768_68.png,parkinglot,458.4807,595.5437,470.401,546.7112
screen_768x768_68.png,parkinglot,504.1144,584.3824999999999,518.9118,536.663
screen_768x768_68.png,parkinglot,576.3381,568.0642,593.9815,520.3079
screen_768x768_68.png,parkinglot,552.3917,573.4828,567.7209,525.2024
screen_768x768_68.png,parkinglot,652.6989,575.9575,700.0282,563.4474
screen_768x768_68.png,parkinglot,597.5314,563.3135,624.9205,522.0513
screen_768x768_68.png,parkinglot,481.1948,589.5294,494.0143,541.8217
screen_768x768_68.png,parkinglot,635.1328,569.536,679.5219,545.2378
